"","file","chromosome","position.1","position.2","per.meth","count.c","count.t","well","sample","region","age","morph","sex","allele","allele.morph","nest","bird","bird2"
"116","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258795,2258795,0.231458186575425,23,9914,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"117","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258806,2258806,0.405761817812944,40,9818,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"118","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258813,2258813,0,0,3,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"119","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258830,2258830,0.322278823162491,31,9588,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"120","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258839,2258839,6.95634008773762,666,8908,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"121","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258841,2258841,0.28204324663115,27,9546,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"122","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258850,2258850,0.355462624150549,34,9531,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"123","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258852,2258852,0.219895287958115,21,9529,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"124","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258858,2258858,19.0709301114467,1831,7770,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"125","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258863,2258863,0.135303913405495,13,9595,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"126","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258869,2258869,0.248704663212435,24,9626,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"127","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258880,2258880,0.308896210873147,30,9682,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"128","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258884,2258884,0.236601172718856,23,9698,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"129","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258890,2258890,0.246027678113788,24,9731,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"130","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258893,2258893,0.256147540983607,25,9735,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"131","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258906,2258906,0.347754935051652,34,9743,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"132","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258910,2258910,0.25414252312697,25,9812,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"133","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258928,2258928,0.349336261103903,35,9984,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"134","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258937,2258937,0.178660049627792,18,10057,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"135","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258943,2258943,0.376722514127094,38,10049,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"136","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258947,2258947,0.386828010315414,39,10043,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"137","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259007,2259007,0.138545274616526,14,10091,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"138","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259042,2259042,0.414487318661798,42,10091,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"139","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259049,2259049,14.7060884186926,2099,12174,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"140","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259053,2259053,0,0,4,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"141","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259066,2259066,0,0,28,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"142","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259082,2259082,0,0,1,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"143","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259083,2259083,51.1990491505279,7323,6980,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"144","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259110,2259110,0.412621359223301,17,4103,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"145","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259122,2259122,1.0932944606414,45,4071,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"146","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259150,2259150,0.243842965130456,10,4091,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"147","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259153,2259153,0.70887313615253,29,4062,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"148","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259155,2259155,0.147347740667976,6,4066,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"149","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259179,2259179,0.172032440403047,7,4062,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"150","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259207,2259207,0.301507537688442,12,3968,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"151","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259217,2259217,0,0,1,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"152","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259224,2259224,21.4285714285714,3,11,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"153","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259236,2259236,3.69041517170682,144,3758,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"154","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259241,2259241,0.155038759689922,6,3864,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"155","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259250,2259250,0.156494522691706,6,3828,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"156","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259256,2259256,9.11478854741266,347,3460,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"157","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259268,2259268,8.99122807017544,328,3320,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"158","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259270,2259270,1.71081677704194,62,3562,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"159","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259278,2259278,0.440787540405525,15,3388,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"160","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259280,2259280,5.74781823653325,191,3132,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"161","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259284,2259284,0.264113568834599,8,3021,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"162","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259293,2259293,0.418250950570342,11,2619,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"163","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259296,2259296,0.15420200462606,4,2590,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"164","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259300,2259300,0.371134020618557,9,2416,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"165","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259303,2259303,0.380710659898477,9,2355,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"166","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259312,2259312,0.372935535428876,7,1870,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"167","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259319,2259319,0.0555555555555556,1,1799,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"168","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259324,2259324,0.248292985723153,4,1607,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"169","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259338,2259338,0.228310502283105,3,1311,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"170","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259341,2259341,0.0865800865800866,1,1154,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"171","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259349,2259349,5.37634408602151,5,88,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"172","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259392,2259392,1.2987012987013,3,228,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"173","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259422,2259422,2.77478448275862,103,3609,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"174","B10-WSF13-08_S9_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259424,2259424,2.76606954689146,105,3691,"B10","9","HYP","Adult","White","f","ZAL2m","ZAL2m-WS","CA","WSF13-08","WSF13-08"
"175","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",1801288,1801288,0,0,2,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"176","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",1801304,1801304,0,0,2,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"177","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",1801369,1801369,100,2,0,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"178","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",1801376,1801376,0,0,2,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"179","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",1801393,1801393,50,1,1,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"180","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",1801468,1801468,100,2,0,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"181","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",1801477,1801477,50,1,1,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"182","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",1801495,1801495,50,1,1,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"183","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",1801510,1801510,100,2,0,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"184","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",1801559,1801559,100,2,0,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"185","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",1801574,1801574,50,1,1,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"186","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",1801597,1801597,0,0,1,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"187","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258187,2258187,0,0,4,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"188","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258202,2258202,0,0,1,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"189","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258219,2258219,0,0,5,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"190","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258251,2258251,34.7143373395661,29779,56004,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"191","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258266,2258266,57.1428571428571,4,3,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"192","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258330,2258330,44.587520448703,38158,47422,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"193","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258332,2258332,0,0,4,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"194","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258341,2258341,41.6168736923454,44158,61948,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"195","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258417,2258417,1.37116627597909,1398,100559,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"196","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258431,2258431,9.80133595624635,4534,41725,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"197","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258440,2258440,15.3551296505073,15663,86342,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"198","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258477,2258477,0,0,3,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"199","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258479,2258479,0,0,4,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"200","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258539,2258539,9.52749140893471,1109,10531,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"201","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258541,2258541,5.88991769547325,687,10977,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"202","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258561,2258561,0,0,2,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"203","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258572,2258572,0.649087221095335,80,12245,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"204","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258582,2258582,5.12435319646136,614,11368,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"205","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258616,2258616,23.9633817985999,890,2824,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"206","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258619,2258619,10.9243697478992,1378,11236,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"207","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258627,2258627,8.36307214895268,1078,11812,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"208","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258632,2258632,15.9983896940419,1987,10433,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"209","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258636,2258636,3.07092371435535,378,11931,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"210","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258638,2258638,4.06516925023727,514,12130,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"211","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258647,2258647,11.9259090564032,1571,11602,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"212","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258674,2258674,18.3817999498621,2933,13023,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"213","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258679,2258679,0,0,3,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"214","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258681,2258681,0,0,28,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"215","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258690,2258690,0,0,1,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"216","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258696,2258696,0,0,1,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"217","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258707,2258707,54.4419555701691,26492,22169,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"218","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258760,2258760,2.80042024417636,773,26830,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"219","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258795,2258795,0.219933286902973,60,27221,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"220","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258806,2258806,0.305832934153801,83,27056,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"221","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258813,2258813,0,0,4,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"222","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258830,2258830,0.244113118263417,65,26562,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"223","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258839,2258839,2.77913948489762,737,25782,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"224","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258841,2258841,1.64070456002716,435,26078,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"225","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258850,2258850,0.384282108277135,102,26441,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"226","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258852,2258852,0.267944750547211,71,26427,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"227","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258858,2258858,7.29625032908346,1940,24649,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"228","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258860,2258860,0,0,2,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"229","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258863,2258863,9.44760326844147,2509,24048,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"230","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258869,2258869,0.236149636404528,63,26615,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
"231","B10-WSF13-08_S9_morph_3XC.gz.bismark.cov.gz","NW_005081596.1",2258880,2258880,0.2352853301464,63,26713,"B10","9","HYP","Adult","White","f","het","het-WS","CA","WSF13-08","WSF13-08"
